nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	gene
6	2.02796129385073e-13	4.55779549487152e-14	0.0196072980552637	0.0034297313294124	0.976962970615075	ENSG00000232629
44	5.05103083545601e-22	7.21063143081485e-22	0.0516374303604193	0.0728398218011793	0.875522747838398	ENSG00000237541
6	2.62521844798629e-10	5.33846569604876e-10	0.000832982639048633	0.000695425252730322	0.998471591311852	ENSG00000204525
44	1.98369656522842e-06	2.80772776009153e-06	0.033223117683374	0.0461033930621679	0.920668697830132	ENSG00000198502
63	4.00967592797551e-07	0.00307935711092092	0.000110802279732674	0.850795044508174	0.146014395133581	ENSG00000112343
1	0.331243550936972	0.00475472381177835	0.0432457138661373	0	0.620756011385112	ENSG00000030110
1	0.565627065598005	0.0136808191062364	0.016702751256338	0	0.40398936403942	ENSG00000188820
6	0.00149781378225642	0.000469768178006742	0.0138277753379124	0.00335603819900344	0.980848604502821	ENSG00000065060
1	0.422143734813637	0.0210339433541532	0.0109553551675656	0	0.545866966664644	ENSG00000204516
4	0.397559220326741	0.408097203476958	0.000810198530847858	0.000638779622538384	0.192894598042914	ENSG00000166278
2	0.0193448374633836	0.000544870455700939	0.0637854200422725	0.000881148827710909	0.915443723210932	ENSG00000079819
70	1.4990023101675e-05	3.96333933164785e-05	0.018576890437182	0.0481838313965256	0.933184654749874	ENSG00000196284
5	0.00407018065066701	0.00209982290252529	0.0446685917310776	0.0221176660643637	0.927043738651367	ENSG00000234745
11	0.00356656376885445	0.0294565919263923	0.00194256673151676	0.0150939044053186	0.949940373167918	ENSG00000204482
1	1.36009884829126e-05	0.0380102958329319	3.44217821297007e-07	0	0.961975758960764	ENSG00000023892
1	0.684163909050265	0.00984978266972548	0.0198733482482727	0	0.286112960031737	ENSG00000071242
5	0.0100729200047546	0.0908373353872381	0.000382723659815581	0.00255524041069298	0.896151780537499	ENSG00000196821
4	0.0874876014246981	0.0184472960600291	0.0149650332594848	0.00227864740562149	0.876821421850166	ENSG00000198818
2	0.539984745948755	0.180871073270991	0.00159432661949192	0.00025673597981765	0.277293118180945	ENSG00000112033
6	0.571307525596527	0.237884202359969	0.00268508368716464	0.000930837716483786	0.187192350639856	ENSG00000071994
1	0.749672381462917	0.188153817889986	0.000246739650647709	0	0.0619270609964492	ENSG00000204568
1	0.28833275753948	0.031135110692403	0.0062443731368747	0	0.674287758631242	ENSG00000213588
1	1.21948034366653e-08	0.0404075124347006	2.89600643737361e-10	0	0.959592475080896	ENSG00000124507
52	3.56644476554603e-36	1.81719031023875e-35	0.00700510894482662	0.0347344726351839	0.958260418419994	ENSG00000169193
176	3.15193552277954e-22	6.88377269618934e-14	2.44438786400672e-09	0.533383467506814	0.466616530048728	ENSG00000146535
2	0.480440280503329	0.01897389053916	0.0270051279639926	0.00059351860986174	0.472987182383657	ENSG00000171115
1	0.723202943857959	0.0112415425270599	0.0160513677178402	0	0.249504145897141	ENSG00000133574
5	0.0084037442854959	0.0010784980801205	0.0471733737991817	0.00511578629711219	0.93822859753809	ENSG00000146733
1	0.331671811025808	0.00480746215066533	0.0428226083926213	0	0.620698118430905	ENSG00000185730
87	1.02752460894571e-15	3.88980224098157e-13	4.77267728126683e-05	0.0170846030478234	0.982867670178974	ENSG00000130956
3	2.66514547598321e-05	2.45537014491433e-05	0.00312532521958426	0.00188438976220958	0.994939079861997	ENSG00000126878
61	2.18081104078489e-10	2.50270421398128e-09	0.0113633238608704	0.129546699338134	0.859089974080211	ENSG00000106780
1	0.313895986184784	0.00293412663720849	0.066023027032815	0	0.617146860145192	ENSG00000123453
43	0.000117465070506946	0.000172796745297823	0.0130351091140195	0.0182068020620213	0.968467827008154	ENSG00000148120
5	0.000333809099901748	3.42680254482844e-05	0.0434378133428557	0.00350653205880696	0.952687577472988	ENSG00000165661
14	0.00771823404571109	0.00858679662107744	0.00857997779474115	0.00857897969816103	0.966536011840309	ENSG00000081377
2	0.340842953277761	0.0110974337746796	0.0586789293103928	0.00132245664717412	0.588058226989992	ENSG00000187239
3	0.255282659120261	0.00903199793593043	0.0563844872626745	0.0013169207496639	0.67798393493147	ENSG00000148341
27	0.0003953889841986	0.0861956938417935	0.000256356250735385	0.055028118690222	0.858124442233051	ENSG00000119403
2	0.303144349757748	0.0288930680874032	0.0135929878509398	0.000641836958943828	0.653727757344965	ENSG00000160326
1	0.146986691089376	0.0170434191067132	0.00714796668548305	0	0.828821923118428	ENSG00000185920
6	0.00114822669030313	0.00930625972304356	0.00441411750199899	0.0348256645263618	0.950305731558292	ENSG00000165730
3	0.159758927201342	0.00842218822879923	0.0448551702214024	0.00157929524705191	0.785384419101405	ENSG00000150594
360	1.38222024513536e-07	2.40413833228098e-05	0.00026615071058831	0.045338042895509	0.954371626788555	ENSG00000182180
1	0.532582130626646	0.0102245882135005	0.0226354109862392	0	0.434557870173614	ENSG00000166321
81	2.76156809385366e-05	0.0166799796026824	0.000310835723429918	0.186949964524888	0.79603160446806	ENSG00000122912
1	0.419100348922149	0.00453678089406535	0.0487408531714902	0	0.527622017012295	ENSG00000181915
23	0.00900546562070143	0.0135083108858922	0.0256821879510809	0.0376094080028033	0.914194627539522	ENSG00000138346
1	0.00757578419476457	0.000109232037919751	0.0643583968450541	0	0.927956586922262	ENSG00000138107
1	0.462489497667014	0.00811441232019887	0.0285464538286877	0	0.5008496361841	ENSG00000198954
3	0.17375292033595	0.114441703490428	0.00322268775725885	0.00141544385195908	0.707167244564403	ENSG00000138303
1	0.806361780699557	0.00776575058859772	0.0174846582028407	0	0.168387810509004	ENSG00000166796
6	8.52730477639451e-07	1.61893512896374e-06	0.0015597006473184	0.0019646666537428	0.996473161033332	ENSG00000090376
8	0.00136584566860832	0.000255235920174008	0.0444233875491745	0.0073548087701775	0.946600722091865	ENSG00000174989
1	0.820791032052864	0.0652946211130709	0.00141419180898892	0	0.112500155025076	ENSG00000152213
1	0.621554545504249	0.0777609187361459	0.00238435752457903	0	0.298300178235026	ENSG00000152207
1	0.581886429030177	0.0408544485798358	0.00529781322357778	0	0.37196130916641	ENSG00000198553
42	0.00102167066349629	0.00962044583933368	0.0131257158128018	0.122743324289533	0.853488843394835	ENSG00000123191
85	0.0016557795176203	0.0191115517812493	0.0123740378492361	0.142000356424869	0.824858274427025	ENSG00000136098
1	0.551524566535445	0.00967576136612375	0.0236630520104231	0	0.415136620088008	ENSG00000136108
7	7.15520801497088e-11	5.79518228181978e-10	0.0510689812140306	0.413084630421501	0.535846387713396	ENSG00000183648
11	0.00291989045729988	0.0146815024225646	0.0159511542561163	0.0793168747702551	0.887130578093764	ENSG00000140092
4	0.0411243871220103	0.0156111833390491	0.0157651026649862	0.00506213608277159	0.922437190791183	ENSG00000165929
1	0.817726363301537	0.015214733393897	0.00852074301293968	0	0.158538160291626	ENSG00000100526
3	0.208186373906553	0.0227458410080077	0.0234854361071845	0.00182219065619917	0.743760158322056	ENSG00000198794
1	0.658205957006312	0.0129405599637932	0.0159171297434779	0	0.312936353286417	ENSG00000074696
1	0.221113962657502	0.00568602604812825	0.0289421476572353	0	0.744257863637134	ENSG00000172349
11	8.541131517251e-17	0.00333931619348899	6.20199372971991e-16	0.0232744760945378	0.973386207711975	ENSG00000140511
5	0.372820522600722	0.0229634103852117	0.0456903242898228	0.00225797018835092	0.556267772535892	ENSG00000129003
1	0.0770536662798235	0.000829162028382018	0.0784057363351536	0	0.843711435356641	ENSG00000130731
6	0.000785638887204701	0.0188963450858784	0.000292145728031683	0.00605277492099603	0.973973095377889	ENSG00000127561
10	0.0034212399545533	0.0069477087426804	0.00623902405658697	0.0116982512028385	0.971693776043341	ENSG00000185324
19	0.00209008488695343	0.000656389651385971	0.0545142551256062	0.0161936168532277	0.926545653482827	ENSG00000132600
17	0.047075045087955	0.013191713304683	0.0513123341592252	0.0135042007207308	0.874916706727406	ENSG00000103056
33	0.00306915984733992	0.0350351882731178	0.0055306023698814	0.0622390129755919	0.894126036534069	ENSG00000068097
1	0.102754956202697	0.0285170707201695	0.00311903034752914	0	0.865608942729605	ENSG00000006282
118	5.2047159826703e-19	2.50679691799418e-13	2.06425993759535e-06	0.994223395068697	0.00577454067111645	ENSG00000108592
4	4.81939369581469e-08	8.79647423700686e-09	0.0359350569179603	0.00560048932927844	0.95846439676235	ENSG00000168646
8	4.35904857947067e-21	8.61722769795317e-22	0.0167608288138667	0.00233247409374621	0.98090669709239	ENSG00000176681
7	1.90821888153472e-12	3.41419474818067e-13	0.0167732946530118	0.00201987942619637	0.981206825918542	ENSG00000238083
3	1.69024422760979e-16	1.23061504599063e-17	0.0394632769000837	0.0019145781609134	0.958622144939001	ENSG00000108771
6	0.121731790386159	0.0253804734636803	0.0228077146281745	0.00392914430123078	0.826150877220756	ENSG00000141294
17	1.47425787973789e-07	4.1810446126819e-08	0.04258022728367	0.0111296047706414	0.946289978709455	ENSG00000126858
1	0.612175441758554	0.0125333051482359	0.0174770398904491	0	0.357814213202761	ENSG00000125319
4	0.361856800400146	0.0180337312067006	0.0460058062317633	0.00172039205597309	0.572383270105417	ENSG00000153933
1	0.000297222061313436	3.2229354129461e-06	0.0844089403968213	0	0.915290614606452	ENSG00000172123
130	2.22905409416993e-08	2.72204784658037e-05	8.52627995581714e-05	0.103223473995847	0.896664020435587	ENSG00000159202
16	0.000146340397490638	0.00188608219352316	0.00179635285989372	0.0221779811972444	0.973993243351848	ENSG00000108797
14	0.0280005641089287	0.0211646120715814	0.0455277364530828	0.0335410006267508	0.871766086739656	ENSG00000167434
17	8.94950241863798e-05	0.00770887841085467	0.000241979289218372	0.0198714048510535	0.972088242424687	ENSG00000198231
6	0.000989601191330283	0.0482312313018108	0.000129146633422248	0.00534905397427197	0.945300966899164	ENSG00000253506
1	0.191505084913476	0.0187737026683317	0.00797437232482943	0	0.781746840093363	ENSG00000185829
4	0.317963585807987	0.0207610088062721	0.0399635636890627	0.00199004586358083	0.619321795833097	ENSG00000159314
34	0.000446022653467886	0.00680054923076315	0.00182835581486058	0.026913100622574	0.964011971678335	ENSG00000087191
9	0.00783590593113008	0.00784814488057453	0.0116232194878484	0.0106793604963185	0.962013369204129	ENSG00000175832
30	0.00955319789703105	0.0166468794636751	0.00960391148291396	0.0157868410109022	0.948409170145477	ENSG00000108960
28	0.00603677341615172	0.00927881670974426	0.00884048253727254	0.0126250361971784	0.963218891139653	ENSG00000141179
3	0.00751150809840193	0.0383710922980148	0.000559718379263955	0.00190756341298439	0.951650117811335	ENSG00000173786
2	0.108936460411074	0.0223078439207781	0.00839444827192535	0.00085950069880631	0.859501746697416	ENSG00000167083
2	0.76190722081687	0.118129888874472	0.00156485329547191	0.000124348957915661	0.118273688055271	ENSG00000184828
1	0.271613277770718	0.0313603619070145	0.00598513413448768	0	0.69104122618778	ENSG00000091157
1	0.662848745919201	0.00611562604456444	0.0323710801737359	0	0.298664547862499	ENSG00000105499
1	0.117607610637801	0.00179416352228859	0.0541723072857519	0	0.826425918554159	ENSG00000161265
2	0.000926313916410099	1.96243772601985e-05	0.086816790057919	0.000927943446082646	0.911309328202328	ENSG00000133246
11	0.000289692363096814	3.68210258044589e-05	0.0700608892904911	0.00798338224214932	0.921629215078458	ENSG00000105341
16	0.0115829999959553	0.00671215719039592	0.024947305656031	0.0135133073629364	0.943244229794681	ENSG00000105668
41	0.00505860163933778	0.0103156322724355	0.0190056639972518	0.0378290541965518	0.927791047894423	ENSG00000196705
3	0.325818462449534	0.0166882959134524	0.0366575092747682	0.00125800575232572	0.619577726609919	ENSG00000142046
1	0.592213888221629	0.0129503391806684	0.0172661112649597	0	0.377569661332742	ENSG00000101057
131	4.45319205205324e-05	0.0012604374839419	0.0185700962776331	0.525155539991783	0.454969394326121	ENSG00000214078
216	6.14526168994915e-11	8.58777644692058e-06	5.18031622327657e-06	0.723653743958105	0.276332487887771	ENSG00000101000
19	5.40124459310406e-05	0.00135974543361322	0.000616920171674607	0.0145473389718116	0.983421982976969	ENSG00000125966
1	0.904674950972012	0.0145010821771311	0.0047462398400906	0	0.0760777270107665	ENSG00000160224
1	0.795783610758638	0.0127556571809869	0.0112431818150512	0	0.180217550245324	ENSG00000160223
59	3.44393977056542e-07	6.38474959097442e-06	0.00351355429053953	0.0642058115839684	0.932273904981924	ENSG00000100376
3	1.01922916124722e-07	5.32915048369461e-09	0.0879043459993466	0.00368776652299033	0.908407780225595	ENSG00000100321
9	0.000346814989679339	0.000104024548328273	0.0332971398389813	0.00903000470567239	0.957222015917338	ENSG00000075234
68	3.22582806934643e-13	6.32450304726787e-12	0.00607317004904212	0.118193794714043	0.875733035230267	ENSG00000128408
33	0.000604510442868135	0.000410780870594957	0.0456998315115694	0.0301310931621567	0.92315378401281	ENSG00000077935
1	0.0685864986196493	0.00153370358254259	0.0398037784904951	0	0.890076019307313	ENSG00000100311
